,Parent_Count,Char_Count,Main_Tag,Main_Tag_Char_Count,Main_Tag_Name,Main_Tag_Attributes,Tag_Count_body,Tag_Count_pre,Tag_Count_fieldset,Tag_Count_noscript,Tag_Count_img,Tag_Count_p,Tag_Count_meta,Tag_Count_i,Tag_Count_span,Tag_Count_input,Tag_Count_li,Tag_Count_button,Tag_Count_link,Tag_Count_ul,Tag_Count_title,Tag_Count_form,Tag_Count_nav,Tag_Count_main,Tag_Count_h1,Tag_Count_script,Tag_Count_a,Tag_Count_textarea,Tag_Count_header,Tag_Count_section,Tag_Count_html,Tag_Count_style,Tag_Count_div,Tag_Count_h3,Tag_Count_head,Attr_dir,Attr_novalidate,Attr_size,Attr_cols,Attr_rows,Attr_class,Attribute_Value_no-js,Attr_lang,Attr_prefix,Attr_charset,Attr_content,Attr_name,Attr_crossorigin,Attr_href,Attr_integrity,Attr_rel,Attr_type,Attr_property,Attr_id,Attr_media,Attr_src,Attr_title,Attr_height,Attr_style,Attr_width,Attribute_Value_page,Attribute_Value_page-template,Attribute_Value_page-template-contact,Attribute_Value_page-id-18,Attribute_Value_page-template-contact-php,Attribute_Value_my-place,Attribute_Value_search-division,Attribute_Value_close-search,Attribute_Value_close_search,Attr_action,Attribute_Value_form-inline,Attr_method,Attribute_Value_input-group,Attribute_Value_form-control,Attr_placeholder,Attr_value,Attribute_Value_input-group-btn,Attribute_Value_btn-default,Attribute_Value_btn,Attribute_Value_top_header,Attribute_Value_container,Attribute_Value_tp_hd,Attribute_Value_clearfix,Attribute_Value_row,Attribute_Value_test,Attribute_Value_col-sm-2,Attribute_Value_logo_section,Attr_alt,Attribute_Value_size-full,Attribute_Value_attachment-full,Attribute_Value_col-sm-10,Attribute_Value_navi,Attribute_Value_sign-welcome,Attribute_Value_collapse,Attribute_Value_navbar-responsive-collapse,Attribute_Value_navbar-collapse,Attribute_Value_navbar-default,Attribute_Value_navbar,Attr_role,Attribute_Value_navbar-header,Attribute_Value_navbar-toggle,Attribute_Value_sr-only,Attribute_Value_icon-bar,Attribute_Value_navbar-primary-collapse,Attribute_Value_menu-menu-1-container,Attribute_Value_menu,Attribute_Value_menu-item,Attribute_Value_menu-item-has-children,Attribute_Value_menu-item-type-post_type,Attribute_Value_menu-item-2233,Attribute_Value_menu-item-object-page,Attribute_Value_sub-menu,Attribute_Value_menu-item-2228,Attribute_Value_menu-item-2231,Attribute_Value_menu-item-2248,Attribute_Value_menu-item-2230,Attribute_Value_menu-item-2435,Attribute_Value_menu-item-2321,Attribute_Value_menu-item-type-custom,Attribute_Value_menu-item-357,Attribute_Value_menu-item-object-custom,Attribute_Value_menu-item-1288,Attribute_Value_menu-item-74,Attribute_Value_menu-item-22,Attribute_Value_menu-item-83,Attribute_Value_page-item-18,Attribute_Value_current_page_item,Attribute_Value_current-menu-item,Attribute_Value_page_item,Attribute_Value_menu-item-25,Attribute_Value_search-icon,Attribute_Value_fa-search,Attribute_Value_fa,Attribute_Value_site-main,Attribute_Value_breadcrumb-section,Attribute_Value_col-sm-6,Attribute_Value_heading-page,Attribute_Value_right-sec,Attribute_Value_breadcrumb-part,Attribute_Value_breadcrumbs,Attr_typeof,Attr_vocab,Attribute_Value_home,Attribute_Value_contact-img-section,Attribute_Value_inner-banner-section,Attribute_Value_acf-map,Attribute_Value_marker,Attribute_Value_contact-sec,Attribute_Value_abt-intro,Attribute_Value_intro-text,Attribute_Value_col-sm-8,Attribute_Value_enquiry-title,Attribute_Value_contact-form-section,Attribute_Value_contact-page,Attribute_Value_wpcf7,Attribute_Value_screen-reader-response,Attribute_Value_wpcf7-form,Attribute_Value_name,Attribute_Value_wpcf7-form-control-wrap,Attribute_Value_wpcf7-form-control,Attribute_Value_wpcf7-text,Attribute_Value_wpcf7-validates-as-required,Attribute_Value_contact-namefield,Attribute_Value_email,Attribute_Value_wpcf7-email,Attribute_Value_wpcf7-validates-as-email,Attribute_Value_contact-emailfield,Attribute_Value_col-sm-12,Attribute_Value_message,Attribute_Value_contact-messagefield,Attribute_Value_wpcf7-textarea,Attribute_Value_send-buttonfield,Attribute_Value_wpcf7-submit,Attribute_Value_wpcf7-pum,Attribute_Value_wpcf7-display-none,Attribute_Value_wpcf7-response-output,Attribute_Value_col-sm-4,Attribute_Value_contact-address,Attribute_Value_cont-icon-part,Attribute_Value_icon-bg,Merged_Binary_Value,Class_Dummy_Decimal_Value
50,2,108,"<script src=""https://weclouddata.com/wp-includes/js/jquery/jquery.js?ver=1.12.4"" type=""text/javascript"" />",106,script,"['src=""https://weclouddata.com/wp-includes/js/jquery/jquery.js?ver=1.12.4""', 'type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,text/javascript,,,,https://weclouddata.com/wp-includes/js/jquery/jquery.js?ver=1.12.4,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
51,2,119,"<script src=""https://weclouddata.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1"" type=""text/javascript"" />",117,script,"['src=""https://weclouddata.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1""', 'type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,text/javascript,,,,https://weclouddata.com/wp-includes/js/jquery/jquery-migrate.min.js?ver=1.4.1,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
52,2,355,"<script type=""text/javascript"">",31,script,"['type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,text/javascript,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
53,2,151,"<script src=""https://weclouddata.com/wp-content/plugins/google-analytics-for-wordpress/assets/js/frontend.min.js?ver=6.2.6"" type=""text/javascript"" />",149,script,"['src=""https://weclouddata.com/wp-content/plugins/google-analytics-for-wordpress/assets/js/frontend.min.js?ver=6.2.6""', 'type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,text/javascript,,,,https://weclouddata.com/wp-content/plugins/google-analytics-for-wordpress/assets/js/frontend.min.js?ver=6.2.6,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
54,2,163,"<script src=""https://weclouddata.com/wp-content/plugins/revslider/rs-plugin/js/jquery.themepunch.tools.min.js?rev=4.6.0&amp;ver=4.9.10"" type=""text/javascript"" />",161,script,"['src=""https://weclouddata.com/wp-content/plugins/revslider/rs-plugin/js/jquery.themepunch.tools.min.js?rev=4.6.0&amp;ver=4.9.10""', 'type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,text/javascript,,,,https://weclouddata.com/wp-content/plugins/revslider/rs-plugin/js/jquery.themepunch.tools.min.js?rev=4.6.0&amp;ver=4.9.10,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
55,2,168,"<script src=""https://weclouddata.com/wp-content/plugins/revslider/rs-plugin/js/jquery.themepunch.revolution.min.js?rev=4.6.0&amp;ver=4.9.10"" type=""text/javascript"" />",166,script,"['src=""https://weclouddata.com/wp-content/plugins/revslider/rs-plugin/js/jquery.themepunch.revolution.min.js?rev=4.6.0&amp;ver=4.9.10""', 'type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,text/javascript,,,,https://weclouddata.com/wp-content/plugins/revslider/rs-plugin/js/jquery.themepunch.revolution.min.js?rev=4.6.0&amp;ver=4.9.10,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
56,2,134,"<script src=""https://weclouddata.com/wp-content/plugins/wp-responsive-menu/js/modernizr.custom.js?ver=1.0"" type=""text/javascript"" />",132,script,"['src=""https://weclouddata.com/wp-content/plugins/wp-responsive-menu/js/modernizr.custom.js?ver=1.0""', 'type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,text/javascript,,,,https://weclouddata.com/wp-content/plugins/wp-responsive-menu/js/modernizr.custom.js?ver=1.0,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
57,2,139,"<script src=""https://weclouddata.com/wp-content/plugins/wp-responsive-menu/js/jquery.touchSwipe.min.js?ver=1.0"" type=""text/javascript"" />",137,script,"['src=""https://weclouddata.com/wp-content/plugins/wp-responsive-menu/js/jquery.touchSwipe.min.js?ver=1.0""', 'type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,text/javascript,,,,https://weclouddata.com/wp-content/plugins/wp-responsive-menu/js/jquery.touchSwipe.min.js?ver=1.0,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
58,2,195,"<script type=""text/javascript"">",31,script,"['type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,text/javascript,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
59,2,125,"<script src=""https://weclouddata.com/wp-content/plugins/wp-responsive-menu/js/wprmenu.js?ver=1.0"" type=""text/javascript"" />",123,script,"['src=""https://weclouddata.com/wp-content/plugins/wp-responsive-menu/js/wprmenu.js?ver=1.0""', 'type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,text/javascript,,,,https://weclouddata.com/wp-content/plugins/wp-responsive-menu/js/wprmenu.js?ver=1.0,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
60,2,132,"<script src=""https://weclouddata.com/wp-content/themes/wecloud/js/vendor/modernizr.min.js?ver=3.3.1"" type=""text/javascript"" />",126,script,"['src=""https://weclouddata.com/wp-content/themes/wecloud/js/vendor/modernizr.min.js?ver=3.3.1""', 'type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,,,,text/javascript,,,,https://weclouddata.com/wp-content/themes/wecloud/js/vendor/modernizr.min.js?ver=3.3.1,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
61,2,75,"<link href=""https://weclouddata.com/wp-json/"" rel=""https://api.w.org/"" />",73,link,"['href=""https://weclouddata.com/wp-json/""', 'rel=""https://api.w.org/""']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,https://weclouddata.com/wp-json/,,https://api.w.org/,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
62,2,109,"<link href=""https://weclouddata.com/xmlrpc.php?rsd"" rel=""EditURI"" title=""RSD"" type=""application/rsd+xml"" />",107,link,"['href=""https://weclouddata.com/xmlrpc.php?rsd""', 'rel=""EditURI""', 'title=""RSD""', 'type=""application/rsd+xml""']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,https://weclouddata.com/xmlrpc.php?rsd,,EditURI,application/rsd+xml,,,,,RSD,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
63,2,122,"<link href=""https://weclouddata.com/wp-includes/wlwmanifest.xml"" rel=""wlwmanifest"" type=""application/wlwmanifest+xml"" />",120,link,"['href=""https://weclouddata.com/wp-includes/wlwmanifest.xml""', 'rel=""wlwmanifest""', 'type=""application/wlwmanifest+xml""']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,https://weclouddata.com/wp-includes/wlwmanifest.xml,,wlwmanifest,application/wlwmanifest+xml,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
64,2,54,"<meta content=""WordPress 4.9.10"" name=""generator"" />",52,meta,"['content=""WordPress 4.9.10""', 'name=""generator""']",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,WordPress 4.9.10,generator,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
65,2,63,"<link href=""https://weclouddata.com/?p=18"" rel=""shortlink"" />",61,link,"['href=""https://weclouddata.com/?p=18""', 'rel=""shortlink""']",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,0,,,,,,,https://weclouddata.com/?p=18,,shortlink,,,,,,,,,,0,0,0,0,0,0,0,0,0,,0,,0,0,,,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0,0.0
