Parent_Count,Char_Count,Main_Tag,Main_Tag_Char_Count,Main_Tag_Name,Main_Tag_Attributes,Tag_Count_html:ol,Tag_Count_html:tr,Tag_Count_html:label,Tag_Count_html:html,Tag_Count_html:img,Tag_Count_html:div,Tag_Count_html:form,Tag_Count_html:table,Tag_Count_html:body,Tag_Count_html:link,Tag_Count_html:a,Tag_Count_html:textarea,Tag_Count_html:dt,Tag_Count_html:meta,Tag_Count_html:strong,Tag_Count_html:title,Tag_Count_html:br,Tag_Count_html:h1,Tag_Count_html:span,Tag_Count_html:em,Tag_Count_html:tfoot,Tag_Count_html:legend,Tag_Count_html:p,Tag_Count_html:input,Tag_Count_html:tbody,Tag_Count_html:fieldset,Tag_Count_html:dl,Tag_Count_html:script,Tag_Count_html:th,Tag_Count_html:select,Tag_Count_html:h3,Tag_Count_html:dd,Tag_Count_html:head,Tag_Count_html:ul,Tag_Count_html:thead,Tag_Count_html:h2,Tag_Count_html:style,Tag_Count_html:td,Tag_Count_html:option,Tag_Count_html:li,Tag_Count_html:b
0,24226,"<html:html xmlns:html=""http://www.w3.org/1999/xhtml"" lang=""en"" xml:lang=""en"">",77,html:html,"['lang=""en""']",0,1,0,1,4,26,1,1,1,8,26,0,0,1,0,1,1,1,3,0,0,1,4,0,1,1,0,15,0,0,1,0,1,12,0,0,2,3,0,27,6
1,2973,"<html:head xmlns:html=""http://www.w3.org/1999/xhtml"">",53,html:head,[],0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,1,0,0,0,0,0,0,0,0
2,88,"<html:title xmlns:html=""http://www.w3.org/1999/xhtml"">",54,html:title,[],0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,136,"<html:meta xmlns:html=""http://www.w3.org/1999/xhtml"" content=""text/html; charset=utf-8"" http-equiv=""Content-Type"" />",116,html:meta,"['content=""text/html; charset=utf-8""']",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,192,"<html:link xmlns:html=""http://www.w3.org/1999/xhtml"" href=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/themes/default/images/favicon.ico"" rel=""shortcut icon"" />",170,html:link,"['href=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/themes/default/images/favicon.ico""', 'rel=""shortcut icon""']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,180,"<html:link xmlns:html=""http://www.w3.org/1999/xhtml"" href=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/themes/default/css/reset.css"" rel=""stylesheet"" type=""text/css"" />",178,html:link,"['href=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/themes/default/css/reset.css""', 'rel=""stylesheet""', 'type=""text/css""']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,181,"<html:link xmlns:html=""http://www.w3.org/1999/xhtml"" href=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/themes/default/css/tipTip.css"" rel=""stylesheet"" type=""text/css"" />",179,html:link,"['href=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/themes/default/css/tipTip.css""', 'rel=""stylesheet""', 'type=""text/css""']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,205,"<html:link xmlns:html=""http://www.w3.org/1999/xhtml"" href=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/themes/default/css/jquery/jquery-ui-1.8.21.custom.css"" rel=""stylesheet"" type=""text/css"" />",203,html:link,"['href=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/themes/default/css/jquery/jquery-ui-1.8.21.custom.css""', 'rel=""stylesheet""', 'type=""text/css""']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,221,"<html:link xmlns:html=""http://www.w3.org/1999/xhtml"" href=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/themes/default/css/jquery/jquery.autocomplete.css"" rel=""stylesheet"" type=""text/css"" />",199,html:link,"['href=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/themes/default/css/jquery/jquery.autocomplete.css""', 'rel=""stylesheet""', 'type=""text/css""']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,189,"<html:link xmlns:html=""http://www.w3.org/1999/xhtml"" href=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/themes/default/css/main.css"" rel=""stylesheet"" type=""text/css"" />",177,html:link,"['href=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/themes/default/css/main.css""', 'rel=""stylesheet""', 'type=""text/css""']",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,172,"<html:script xmlns:html=""http://www.w3.org/1999/xhtml"" src=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/jquery-1.7.2.min.js"" type=""text/javascript"" />",170,html:script,"['src=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/jquery-1.7.2.min.js""', 'type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,180,"<html:script xmlns:html=""http://www.w3.org/1999/xhtml"" src=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/validate/jquery.validate.js"" type=""text/javascript"" />",178,html:script,"['src=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/validate/jquery.validate.js""', 'type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,170,"<html:script xmlns:html=""http://www.w3.org/1999/xhtml"" src=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/jquery.ui.core.js"" type=""text/javascript"" />",168,html:script,"['src=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/jquery.ui.core.js""', 'type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,175,"<html:script xmlns:html=""http://www.w3.org/1999/xhtml"" src=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/jquery.autocomplete.js"" type=""text/javascript"" />",173,html:script,"['src=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/jquery.autocomplete.js""', 'type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,171,"<html:script xmlns:html=""http://www.w3.org/1999/xhtml"" src=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/js/orangehrm.autocomplete.js"" type=""text/javascript"" />",169,html:script,"['src=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/js/orangehrm.autocomplete.js""', 'type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,176,"<html:script xmlns:html=""http://www.w3.org/1999/xhtml"" src=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/jquery.ui.datepicker.js"" type=""text/javascript"" />",174,html:script,"['src=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/jquery.ui.datepicker.js""', 'type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,167,"<html:script xmlns:html=""http://www.w3.org/1999/xhtml"" src=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/jquery.form.js"" type=""text/javascript"" />",165,html:script,"['src=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/jquery.form.js""', 'type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,178,"<html:script xmlns:html=""http://www.w3.org/1999/xhtml"" src=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/jquery.tipTip.minified.js"" type=""text/javascript"" />",176,html:script,"['src=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/jquery.tipTip.minified.js""', 'type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,171,"<html:script xmlns:html=""http://www.w3.org/1999/xhtml"" src=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/bootstrap-modal.js"" type=""text/javascript"" />",169,html:script,"['src=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/bootstrap-modal.js""', 'type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,175,"<html:script xmlns:html=""http://www.w3.org/1999/xhtml"" src=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/jquery.clickoutside.js"" type=""text/javascript"" />",173,html:script,"['src=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/js/jquery/jquery.clickoutside.js""', 'type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,167,"<html:script xmlns:html=""http://www.w3.org/1999/xhtml"" src=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/js/orangehrm.validate.js"" type=""text/javascript"" />",165,html:script,"['src=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/js/orangehrm.validate.js""', 'type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2,205,"<html:script xmlns:html=""http://www.w3.org/1999/xhtml"" src=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/js/archive.js"" type=""text/javascript"" />",154,html:script,"['src=""/orangehrm/symfony/web/webres_598bd8c4489f52.47381308/js/archive.js""', 'type=""text/javascript""']",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
